File,RelFile,Line,Column_1,Column_2,Identifier,Message
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3230,30,32,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3230,35,37,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3243,16,16,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3244,12,12,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3245,31,31,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3256,17,31,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3257,17,30,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3262,17,31,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3263,17,30,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3303,1,7,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3506,21,28,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3696,13,44,XFRWSP,"The 'TransferBaseWorkspaceVariables' option is not recommended for 'parsim'. With appropriate code changes, consider using project startup scripts or the 'SetupFcn' option instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3835,41,47,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3835,49,51,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3957,25,44,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4135,41,47,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4135,49,51,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4170,22,44,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4221,52,58,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4303,65,70,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4420,18,28,ASGLU,"Value assigned to variable might be unused. Consider replacing the variable with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4468,17,23,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4468,25,27,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,4821,8,13,ISMT,"Using ISEMPTY is usually faster than comparing LENGTH to 0."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5112,24,30,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5115,17,23,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5115,25,27,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5192,17,27,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5226,13,31,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5240,13,23,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5248,21,27,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5248,29,31,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5355,17,23,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5355,25,27,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5387,44,50,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5387,52,54,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5554,17,28,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,5568,17,28,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,44,10,20,FNDEF,"Function name 'Dataset_GUI' is known to MATLAB by its file name: 'Data_GUI_run_20250823_091732'."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,356,20,45,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,447,1,13,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,669,48,54,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,693,9,20,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,705,9,20,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,729,1,13,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,981,1,8,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1002,1,13,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1176,24,30,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1176,32,34,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1209,40,46,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1290,14,17,ASGLU,"Value assigned to variable might be unused. Consider replacing the variable with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1530,22,31,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1530,34,44,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1536,26,35,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1536,38,48,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1547,23,32,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1547,35,45,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250823_091732.m,Data_GUI_run_20250823_091732.m,1563,57,66,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
